opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,subsidiary_of
XEP9GSSY,Jonathan Berthelot,GTX Basic,dambase,Lost,2017-04-05,2017-08-07,0.0,Melvin Marxen,Central,GTX,550,marketing,1995.0,2173.98,2928.0,United States,Inity
0000I7AO,Jonathan Berthelot,GTX Basic,Rangreen,Won,2017-04-05,2017-05-12,505.0,Melvin Marxen,Central,GTX,550,technolgy,1987.0,2938.67,8775.0,Panama,
A0VM9Q5M,Kary Hendrixson,GTX Pro,Doncon,Lost,2017-04-05,2017-04-15,0.0,Summer Sewald,West,GTX,4821,technolgy,2010.0,587.72,1501.0,United States,
P9SDPJJO,Kary Hendrixson,GTX Basic,Green-Plus,Won,2017-04-05,2017-04-06,450.0,Summer Sewald,West,GTX,550,services,2003.0,692.19,1922.0,United States,
NW6OPA4M,Kary Hendrixson,GTX Plus Pro,Blackzim,Won,2017-04-05,2017-05-21,4983.0,Summer Sewald,West,GTX,5482,retail,2009.0,497.11,1588.0,United States,
ZZQB2NPD,Lajuana Vencill,GTX Plus Basic,Ron-tech,Won,2017-04-05,2017-06-19,1140.0,Dustin Brinkmann,Central,GTX,1096,medical,1992.0,3922.42,6837.0,United States,
9ILB20UV,Markita Hansen,MG Special,,Engaging,2017-04-05,,,Celia Rouche,West,MG,55,,,,,,
KG5JIU81,Markita Hansen,GTX Plus Basic,Faxquote,Lost,2017-04-05,2017-04-07,0.0,Celia Rouche,West,GTX,1096,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
4XGA0K6N,Markita Hansen,MG Advanced,J-Texon,Won,2017-04-05,2017-06-22,3188.0,Celia Rouche,West,MG,3393,retail,1989.0,1388.67,3583.0,United States,
MV1LBCP5,Reed Clapper,GTX Basic,Silis,Lost,2017-04-05,2017-04-06,0.0,Rocco Neubert,East,GTX,550,medical,1994.0,2818.38,6290.0,United States,
UIFIWKNI,Reed Clapper,GTX Plus Basic,Xx-zobam,Won,2017-04-05,2017-08-02,1091.0,Rocco Neubert,East,GTX,1096,entertainment,1989.0,3838.39,8274.0,United States,
MBGVOGCY,Reed Clapper,GTX Plus Pro,Bioplex,Won,2017-04-05,2017-04-12,5095.0,Rocco Neubert,East,GTX,5482,medical,1991.0,326.82,1016.0,United States,
2WQ5FUPR,Reed Clapper,MG Special,Condax,Won,2017-04-05,2017-08-02,51.0,Rocco Neubert,East,MG,55,medical,2017.0,4.54,9.0,United States,
DA6LGJ66,Rosalina Dieter,MG Special,Green-Plus,Won,2017-04-05,2017-06-19,62.0,Celia Rouche,West,MG,55,services,2003.0,692.19,1922.0,United States,
OJSYLHMZ,Vicki Laflamme,GTX Basic,Zoomit,Won,2017-04-05,2017-06-28,550.0,Celia Rouche,West,GTX,550,entertainment,1992.0,324.19,978.0,United States,
QO6CI3P4,Violet Mclelland,MG Special,Gekko & Co,Won,2017-04-05,2017-04-07,45.0,Cara Losch,East,MG,55,retail,1990.0,2520.83,3502.0,United States,
PNO7D8PD,Zane Levy,GTX Basic,,Engaging,2017-04-05,,,Summer Sewald,West,GTX,550,,,,,,
HJP5X1MT,Anna Snelling,GTX Basic,Dontechi,Won,2017-04-06,2017-06-09,527.0,Dustin Brinkmann,Central,GTX,550,software,1982.0,4618.0,10083.0,United States,
JO4MF90Q,Cassey Cress,GTX Basic,Kinnamplus,Lost,2017-04-06,2017-04-15,0.0,Rocco Neubert,East,GTX,550,retail,2004.0,702.72,1831.0,United States,
RX95UPUC,Cassey Cress,GTX Plus Basic,Xx-zobam,Lost,2017-04-06,2017-05-30,0.0,Rocco Neubert,East,GTX,1096,entertainment,1989.0,3838.39,8274.0,United States,
2GV66JA7,Daniell Hammack,MG Advanced,,Engaging,2017-04-06,,,Rocco Neubert,East,MG,3393,,,,,,
0SMQAD34,Darcel Schlecht,MG Advanced,Domzoom,Lost,2017-04-06,2017-04-08,0.0,Melvin Marxen,Central,MG,3393,entertainment,1998.0,217.87,551.0,United States,
THMEDL51,Darcel Schlecht,MG Special,Rundofase,Won,2017-04-06,2017-04-14,64.0,Melvin Marxen,Central,MG,55,technolgy,1983.0,1008.06,1238.0,United States,
94B4785B,Donn Cantrell,MG Advanced,Plussunin,Won,2017-04-06,2017-04-15,3655.0,Rocco Neubert,East,MG,3393,retail,2003.0,1419.98,4018.0,United States,
AKMV6WN5,Elease Gluck,GTK 500,,Engaging,2017-04-06,,,Celia Rouche,West,GTK,26768,,,,,,
HPIKEMB9,Elease Gluck,MG Special,,Engaging,2017-04-06,,,Celia Rouche,West,MG,55,,,,,,
SLN6HHLD,Gladys Colclough,MG Special,Bioholding,Lost,2017-04-06,2017-04-16,0.0,Melvin Marxen,Central,MG,55,medical,2012.0,587.34,1356.0,Philipines,
MU3PM8ON,Gladys Colclough,MG Advanced,Rundofase,Lost,2017-04-06,2017-04-13,0.0,Melvin Marxen,Central,MG,3393,technolgy,1983.0,1008.06,1238.0,United States,
U0E0XHK9,Hayden Neloms,MG Advanced,,Engaging,2017-04-06,,,Celia Rouche,West,MG,3393,,,,,,
E6GVZ30Q,James Ascencio,GTX Basic,Finjob,Won,2017-04-06,2017-05-21,561.0,Summer Sewald,West,GTX,550,employment,1988.0,2059.9,3644.0,United States,
8254HM4E,Kami Bicknell,GTX Plus Basic,,Engaging,2017-04-06,,,Summer Sewald,West,GTX,1096,,,,,,
QVWM8LUB,Kary Hendrixson,GTX Basic,Hatfan,Lost,2017-04-06,2017-08-06,0.0,Summer Sewald,West,GTX,550,services,1982.0,792.46,1299.0,United States,
7C2HU8OC,Kary Hendrixson,GTX Plus Basic,Faxquote,Lost,2017-04-06,2017-04-16,0.0,Summer Sewald,West,GTX,1096,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
74P8ZFDD,Kary Hendrixson,GTX Plus Pro,Plexzap,Won,2017-04-06,2017-04-07,6154.0,Summer Sewald,West,GTX,5482,retail,2001.0,2437.85,4874.0,United States,
MB3376Q1,Kary Hendrixson,GTX Pro,Cheers,Won,2017-04-06,2017-04-12,4756.0,Summer Sewald,West,GTX,4821,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
RSAGMF10,Lajuana Vencill,GTX Basic,Streethex,Lost,2017-04-06,2017-04-14,0.0,Dustin Brinkmann,Central,GTX,550,retail,1988.0,1376.8,1165.0,Belgium,
3N6VGWVS,Lajuana Vencill,MG Special,Gogozoom,Won,2017-04-06,2017-05-30,61.0,Dustin Brinkmann,Central,MG,55,telecommunications,2007.0,86.68,187.0,United States,Sonron
KG61YJ92,Moses Frase,GTX Basic,Warephase,Won,2017-04-06,2017-06-24,575.0,Dustin Brinkmann,Central,GTX,550,services,1997.0,2041.73,5276.0,United States,
Z4A1R9CJ,Moses Frase,GTX Plus Basic,Finhigh,Won,2017-04-06,2017-05-22,1147.0,Dustin Brinkmann,Central,GTX,1096,finance,2006.0,1102.43,1759.0,United States,
I6ZWBDU6,Moses Frase,MG Advanced,Funholding,Won,2017-04-06,2017-06-12,3161.0,Dustin Brinkmann,Central,MG,3393,finance,1991.0,2819.5,7227.0,United States,Golddex
3DB2J8UR,Niesha Huffines,GTX Basic,Isdom,Lost,2017-04-06,2017-04-16,0.0,Melvin Marxen,Central,GTX,550,medical,2002.0,3178.24,4540.0,United States,
6ER2KL7X,Vicki Laflamme,MG Advanced,Condax,Lost,2017-04-06,2017-04-14,0.0,Celia Rouche,West,MG,3393,medical,2017.0,4.54,9.0,United States,
CBTC7BHL,Vicki Laflamme,GTX Basic,Scotfind,Won,2017-04-06,2017-05-04,525.0,Celia Rouche,West,GTX,550,software,1996.0,6354.87,16780.0,United States,Bubba Gump
93JCG10L,Zane Levy,GTX Pro,Dalttechnology,Won,2017-04-06,2017-04-12,4168.0,Summer Sewald,West,GTX,4821,software,2013.0,98.79,96.0,United States,Bubba Gump
X9BUD48V,Anna Snelling,GTX Basic,Warephase,Won,2017-04-07,2017-04-08,596.0,Dustin Brinkmann,Central,GTX,550,services,1997.0,2041.73,5276.0,United States,
QCNOCX0P,Boris Faz,GTX Pro,,Engaging,2017-04-07,,,Rocco Neubert,East,GTX,4821,,,,,,
TQLJOZBP,Boris Faz,MG Special,Zotware,Won,2017-04-07,2017-04-15,59.0,Rocco Neubert,East,MG,55,software,1979.0,4478.47,13809.0,United States,
9IE6GBXM,Cassey Cress,GTX Pro,Ontomedia,Lost,2017-04-07,2017-05-14,0.0,Rocco Neubert,East,GTX,4821,employment,1997.0,882.12,2769.0,United States,
M9V8824W,Corliss Cosme,MG Advanced,,Engaging,2017-04-07,,,Cara Losch,East,MG,3393,,,,,,
BG2656VA,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-04-07,2017-04-15,5684.0,Cara Losch,East,GTX,5482,technolgy,1980.0,7708.38,13756.0,United States,
JXBUN5MY,Daniell Hammack,MG Advanced,Kan-code,Lost,2017-04-07,2017-04-15,0.0,Rocco Neubert,East,MG,3393,software,1982.0,11698.03,34288.0,United States,
7TJEHAED,Darcel Schlecht,GTX Pro,Gogozoom,Won,2017-04-07,2017-04-15,4413.0,Melvin Marxen,Central,GTX,4821,telecommunications,2007.0,86.68,187.0,United States,Sonron
QPOE9V6Y,Donn Cantrell,MG Advanced,Opentech,Lost,2017-04-07,2017-04-17,0.0,Rocco Neubert,East,MG,3393,finance,1994.0,355.23,853.0,United States,
ULJM9JGL,Donn Cantrell,MG Advanced,Vehement Capital Partners,Lost,2017-04-07,2017-04-15,0.0,Rocco Neubert,East,MG,3393,finance,1993.0,646.1,883.0,United States,Golddex
PYY9M6Q4,Donn Cantrell,GTX Pro,Mathtouch,Won,2017-04-07,2017-04-13,4152.0,Rocco Neubert,East,GTX,4821,marketing,1984.0,3027.46,9516.0,Jordan,
WAF692K8,Elease Gluck,MG Special,Dalttechnology,Won,2017-04-07,2017-06-24,51.0,Celia Rouche,West,MG,55,software,2013.0,98.79,96.0,United States,Bubba Gump
0UDLH6I3,Garret Kinder,GTX Basic,Zathunicon,Lost,2017-04-07,2017-04-15,0.0,Cara Losch,East,GTX,550,retail,2010.0,71.12,144.0,United States,
WUGE2QUO,Gladys Colclough,MG Advanced,Toughzap,Lost,2017-04-07,2017-04-18,0.0,Melvin Marxen,Central,MG,3393,retail,1995.0,332.43,799.0,United States,
XBLA9VO6,James Ascencio,GTX Plus Basic,Sonron,Won,2017-04-07,2017-05-18,1103.0,Summer Sewald,West,GTX,1096,telecommunications,1999.0,1699.85,5108.0,United States,
QL7H3WQZ,Jonathan Berthelot,GTX Plus Basic,Warephase,Won,2017-04-07,2017-04-09,1091.0,Melvin Marxen,Central,GTX,1096,services,1997.0,2041.73,5276.0,United States,
DXBLA2BS,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-04-07,2017-04-17,1189.0,Melvin Marxen,Central,GTX,1096,medical,1984.0,441.08,1210.0,United States,
EYW0QD8A,Jonathan Berthelot,GTX Pro,Streethex,Won,2017-04-07,2017-06-27,4534.0,Melvin Marxen,Central,GTX,4821,retail,1988.0,1376.8,1165.0,Belgium,
NXWNJ7U5,Kami Bicknell,GTX Basic,Golddex,Lost,2017-04-07,2017-05-12,0.0,Summer Sewald,West,GTX,550,finance,2008.0,52.5,165.0,United States,
8LVFBGN4,Kami Bicknell,GTX Plus Basic,Konex,Lost,2017-04-07,2017-04-16,0.0,Summer Sewald,West,GTX,1096,technolgy,1980.0,7708.38,13756.0,United States,
UUGY3W44,Kary Hendrixson,GTX Basic,,Engaging,2017-04-07,,,Summer Sewald,West,GTX,550,,,,,,
BHHDOY2E,Kary Hendrixson,MG Advanced,,Engaging,2017-04-07,,,Summer Sewald,West,MG,3393,,,,,,
SUQNORF2,Lajuana Vencill,GTX Basic,Codehow,Lost,2017-04-07,2017-04-16,0.0,Dustin Brinkmann,Central,GTX,550,software,1998.0,2714.9,2641.0,United States,Acme Corporation
3M03SX77,Markita Hansen,GTX Basic,Condax,Won,2017-04-07,2017-04-13,522.0,Celia Rouche,West,GTX,550,medical,2017.0,4.54,9.0,United States,
C7Y0UUIN,Markita Hansen,GTX Pro,Goodsilron,Won,2017-04-07,2017-05-27,5012.0,Celia Rouche,West,GTX,4821,marketing,2000.0,2952.73,5107.0,United States,
DI6H5ERU,Maureen Marcano,GTX Plus Basic,Rantouch,Won,2017-04-07,2017-04-08,1109.0,Summer Sewald,West,GTX,1096,telecommunications,1994.0,1188.42,3015.0,United States,
SQZ293C0,Moses Frase,GTX Plus Pro,Genco Pura Olive Oil Company,Won,2017-04-07,2017-04-13,4659.0,Dustin Brinkmann,Central,GTX,5482,retail,2007.0,894.33,1635.0,Italy,
2SGRE4VE,Niesha Huffines,GTX Basic,Cancity,Lost,2017-04-07,2017-04-16,0.0,Melvin Marxen,Central,GTX,550,retail,2001.0,718.62,2448.0,United States,
AMKR98V4,Versie Hillebrand,GTX Plus Pro,Codehow,Lost,2017-04-07,2017-06-13,0.0,Dustin Brinkmann,Central,GTX,5482,software,1998.0,2714.9,2641.0,United States,Acme Corporation
DESFU690,Versie Hillebrand,GTX Plus Pro,Treequote,Lost,2017-04-07,2017-04-09,0.0,Dustin Brinkmann,Central,GTX,5482,telecommunications,1988.0,5266.09,8595.0,United States,Sonron
V8HMIE7M,Versie Hillebrand,MG Special,Konmatfix,Lost,2017-04-07,2017-05-30,0.0,Dustin Brinkmann,Central,MG,55,marketing,1985.0,375.43,1190.0,United States,
91JBU17E,Versie Hillebrand,MG Advanced,Rangreen,Lost,2017-04-07,2017-04-12,0.0,Dustin Brinkmann,Central,MG,3393,technolgy,1987.0,2938.67,8775.0,Panama,
XDECB9X2,Vicki Laflamme,GTX Basic,,Engaging,2017-04-07,,,Celia Rouche,West,GTX,550,,,,,,
4MMQZHCK,Vicki Laflamme,MG Advanced,Konex,Lost,2017-04-07,2017-04-16,0.0,Celia Rouche,West,MG,3393,technolgy,1980.0,7708.38,13756.0,United States,
RSKU2ZHM,Zane Levy,MG Advanced,Finjob,Lost,2017-04-07,2017-04-13,0.0,Summer Sewald,West,MG,3393,employment,1988.0,2059.9,3644.0,United States,
8LTQ9ESQ,Anna Snelling,MG Advanced,dambase,Lost,2017-04-08,2017-04-15,0.0,Dustin Brinkmann,Central,MG,3393,marketing,1995.0,2173.98,2928.0,United States,Inity
EBBIJKLT,Anna Snelling,GTX Plus Basic,Stanredtax,Won,2017-04-08,2017-04-15,1142.0,Dustin Brinkmann,Central,GTX,1096,finance,1987.0,1698.2,3798.0,United States,
GL95LARP,Cassey Cress,GTX Pro,,Engaging,2017-04-08,,,Rocco Neubert,East,GTX,4821,,,,,,
8RIKWACO,Corliss Cosme,GTX Basic,Zathunicon,Won,2017-04-08,2017-05-27,491.0,Cara Losch,East,GTX,550,retail,2010.0,71.12,144.0,United States,
FM505XD5,Daniell Hammack,GTX Plus Pro,Y-corporation,Engaging,2017-04-08,,,Rocco Neubert,East,GTX,5482,employment,1983.0,2871.35,9561.0,United States,
U3394VAL,Darcel Schlecht,GTX Pro,Finhigh,Lost,2017-04-08,2017-04-18,0.0,Melvin Marxen,Central,GTX,4821,finance,2006.0,1102.43,1759.0,United States,
G58AHYTW,Darcel Schlecht,MG Special,Domzoom,Lost,2017-04-08,2017-04-14,0.0,Melvin Marxen,Central,MG,55,entertainment,1998.0,217.87,551.0,United States,
KK7L97V7,Darcel Schlecht,GTX Pro,Funholding,Won,2017-04-08,2017-04-09,5678.0,Melvin Marxen,Central,GTX,4821,finance,1991.0,2819.5,7227.0,United States,Golddex
GWRPJWRO,Donn Cantrell,GTX Pro,Bioplex,Lost,2017-04-08,2017-04-16,0.0,Rocco Neubert,East,GTX,4821,medical,1991.0,326.82,1016.0,United States,
GNKFTK7J,Donn Cantrell,GTX Basic,Sumace,Won,2017-04-08,2017-06-14,547.0,Rocco Neubert,East,GTX,550,retail,2000.0,167.89,493.0,Romania,
UEL6CAP9,Garret Kinder,GTX Basic,Umbrella Corporation,Lost,2017-04-08,2017-04-16,0.0,Cara Losch,East,GTX,550,finance,1998.0,2022.14,5113.0,United States,
2FEA30KT,Hayden Neloms,GTX Plus Basic,Singletechno,Won,2017-04-08,2017-05-25,935.0,Celia Rouche,West,GTX,1096,retail,1996.0,2214.94,5374.0,United States,
P2VXL7MO,Hayden Neloms,GTX Plus Pro,Scotfind,Won,2017-04-08,2017-04-10,4761.0,Celia Rouche,West,GTX,5482,software,1996.0,6354.87,16780.0,United States,Bubba Gump
YT7QY06V,Hayden Neloms,MG Advanced,Newex,Won,2017-04-08,2017-04-14,3224.0,Celia Rouche,West,MG,3393,services,1991.0,1012.72,3492.0,Germany,
L66MAMK5,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-04-08,2017-04-17,501.0,Summer Sewald,West,GTX,550,marketing,2008.0,894.37,1593.0,Poland,
RGYBSSEK,Lajuana Vencill,MG Advanced,Statholdings,Won,2017-04-08,2017-04-17,3532.0,Dustin Brinkmann,Central,MG,3393,employment,1997.0,291.27,586.0,United States,
J6F10SFK,Markita Hansen,MG Advanced,,Engaging,2017-04-08,,,Celia Rouche,West,MG,3393,,,,,,
5KC9ZGBX,Maureen Marcano,GTX Pro,Xx-holding,Won,2017-04-08,2017-04-12,4320.0,Summer Sewald,West,GTX,4821,finance,1993.0,7537.24,20293.0,United States,
AYIPNQFR,Moses Frase,MG Special,Genco Pura Olive Oil Company,Lost,2017-04-08,2017-04-10,0.0,Dustin Brinkmann,Central,MG,55,retail,2007.0,894.33,1635.0,Italy,
Q1MP64HG,Reed Clapper,GTX Plus Basic,Zotware,Won,2017-04-08,2017-06-11,1123.0,Rocco Neubert,East,GTX,1096,software,1979.0,4478.47,13809.0,United States,
XGD6BFD6,Rosie Papadopoulos,GTX Pro,Xx-zobam,Won,2017-04-08,2017-04-09,5217.0,Cara Losch,East,GTX,4821,entertainment,1989.0,3838.39,8274.0,United States,
1IH166HI,Versie Hillebrand,MG Special,Codehow,Lost,2017-04-08,2017-05-27,0.0,Dustin Brinkmann,Central,MG,55,software,1998.0,2714.9,2641.0,United States,Acme Corporation
U4IJO6SL,Vicki Laflamme,GTX Pro,,Engaging,2017-04-08,,,Celia Rouche,West,GTX,4821,,,,,,
BK85705L,Vicki Laflamme,GTX Basic,Labdrill,Won,2017-04-08,2017-06-10,595.0,Celia Rouche,West,GTX,550,medical,1985.0,2741.37,9226.0,United States,
77MKNCO3,Vicki Laflamme,GTX Plus Pro,Konex,Won,2017-04-08,2017-04-16,5848.0,Celia Rouche,West,GTX,5482,technolgy,1980.0,7708.38,13756.0,United States,
OB7TAJOZ,Zane Levy,GTX Basic,Faxquote,Lost,2017-04-08,2017-04-09,0.0,Summer Sewald,West,GTX,550,telecommunications,1995.0,1825.82,5595.0,United States,Sonron
DU0E2LMZ,Zane Levy,MG Special,Plexzap,Lost,2017-04-08,2017-04-13,0.0,Summer Sewald,West,MG,55,retail,2001.0,2437.85,4874.0,United States,
1B4CL153,Zane Levy,GTX Plus Pro,Xx-holding,Won,2017-04-08,2017-04-17,5884.0,Summer Sewald,West,GTX,5482,finance,1993.0,7537.24,20293.0,United States,
93X2W24Q,Anna Snelling,MG Advanced,Betatech,Won,2017-04-09,2017-06-02,3666.0,Dustin Brinkmann,Central,MG,3393,medical,1986.0,647.18,1185.0,Kenya,
U0E9CRX5,Boris Faz,GTX Basic,Zathunicon,Lost,2017-04-09,2017-04-18,0.0,Rocco Neubert,East,GTX,550,retail,2010.0,71.12,144.0,United States,
I7KV29LC,Cassey Cress,GTX Basic,Konex,Won,2017-04-09,2017-04-20,598.0,Rocco Neubert,East,GTX,550,technolgy,1980.0,7708.38,13756.0,United States,
NNM6GN1J,Cassey Cress,MG Advanced,Initech,Won,2017-04-09,2017-04-16,3275.0,Rocco Neubert,East,MG,3393,telecommunications,1994.0,6395.05,20275.0,United States,
D1UDLFVY,Cecily Lampkin,GTX Basic,Funholding,Lost,2017-04-09,2017-04-10,0.0,Dustin Brinkmann,Central,GTX,550,finance,1991.0,2819.5,7227.0,United States,Golddex
M8WP93D4,Cecily Lampkin,GTX Basic,Isdom,Lost,2017-04-09,2017-04-18,0.0,Dustin Brinkmann,Central,GTX,550,medical,2002.0,3178.24,4540.0,United States,
3GPAFD3X,Cecily Lampkin,MG Special,Zumgoity,Lost,2017-04-09,2017-04-20,0.0,Dustin Brinkmann,Central,MG,55,medical,1984.0,441.08,1210.0,United States,
PVLGUIEN,Corliss Cosme,MG Advanced,,Engaging,2017-04-09,,,Cara Losch,East,MG,3393,,,,,,
XUQ7RS1Q,Daniell Hammack,GTX Pro,Betasoloin,Lost,2017-04-09,2017-05-30,0.0,Rocco Neubert,East,GTX,4821,medical,1999.0,251.41,495.0,United States,
UFGI9P05,Darcel Schlecht,GTX Pro,Ron-tech,Won,2017-04-09,2017-04-18,4978.0,Melvin Marxen,Central,GTX,4821,medical,1992.0,3922.42,6837.0,United States,
RDQZ245F,Elease Gluck,MG Special,Dalttechnology,Won,2017-04-09,2017-05-29,56.0,Celia Rouche,West,MG,55,software,2013.0,98.79,96.0,United States,Bubba Gump
JA2CDNVM,Gladys Colclough,MG Advanced,Inity,Won,2017-04-09,2017-04-14,3077.0,Melvin Marxen,Central,MG,3393,marketing,1986.0,2403.58,8801.0,United States,
R0XAJA2I,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-04-09,2017-04-17,974.0,Celia Rouche,West,GTX,1096,technolgy,1997.0,8170.38,16499.0,Korea,
BU1B6PHK,Kami Bicknell,GTX Plus Basic,Cheers,Won,2017-04-09,2017-04-10,915.0,Summer Sewald,West,GTX,1096,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
C3918FWQ,Kary Hendrixson,GTX Plus Basic,Singletechno,Lost,2017-04-09,2017-08-12,0.0,Summer Sewald,West,GTX,1096,retail,1996.0,2214.94,5374.0,United States,
8GBXTWXE,Kary Hendrixson,MG Advanced,Blackzim,Lost,2017-04-09,2017-04-16,0.0,Summer Sewald,West,MG,3393,retail,2009.0,497.11,1588.0,United States,
Z29AX2KB,Kary Hendrixson,GTX Plus Basic,Condax,Won,2017-04-09,2017-06-20,983.0,Summer Sewald,West,GTX,1096,medical,2017.0,4.54,9.0,United States,
E733YMVH,Marty Freudenburg,GTX Plus Basic,Inity,Won,2017-04-09,2017-04-10,1204.0,Melvin Marxen,Central,GTX,1096,marketing,1986.0,2403.58,8801.0,United States,
Y35ES8UY,Moses Frase,GTX Plus Pro,Condax,Lost,2017-04-09,2017-04-16,0.0,Dustin Brinkmann,Central,GTX,5482,medical,2017.0,4.54,9.0,United States,
QDRYCR05,Niesha Huffines,GTX Plus Basic,Konmatfix,Won,2017-04-09,2017-04-10,970.0,Melvin Marxen,Central,GTX,1096,marketing,1985.0,375.43,1190.0,United States,
TYWS7KJR,Reed Clapper,GTX Basic,Betasoloin,Won,2017-04-09,2017-04-16,575.0,Rocco Neubert,East,GTX,550,medical,1999.0,251.41,495.0,United States,
X22G55Y5,Rosie Papadopoulos,GTX Plus Pro,Ganjaflex,Won,2017-04-09,2017-06-18,5986.0,Cara Losch,East,GTX,5482,retail,1995.0,5158.71,17479.0,Japan,
X7FZMKZW,Versie Hillebrand,GTX Plus Basic,Finhigh,Lost,2017-04-09,2017-04-21,0.0,Dustin Brinkmann,Central,GTX,1096,finance,2006.0,1102.43,1759.0,United States,
72WE0PUH,Vicki Laflamme,MG Special,Rantouch,Won,2017-04-09,2017-06-16,64.0,Celia Rouche,West,MG,55,telecommunications,1994.0,1188.42,3015.0,United States,
45B6VA2Y,Violet Mclelland,MG Special,,Engaging,2017-04-09,,,Cara Losch,East,MG,55,,,,,,
SKBDCYV5,Zane Levy,GTX Plus Basic,Zencorporation,Engaging,2017-04-09,,,Summer Sewald,West,GTX,1096,technolgy,2011.0,40.79,142.0,China,
HLGGWYP1,Zane Levy,GTX Basic,Scotfind,Lost,2017-04-09,2017-04-15,0.0,Summer Sewald,West,GTX,550,software,1996.0,6354.87,16780.0,United States,Bubba Gump
RU3OP2BA,Zane Levy,MG Advanced,J-Texon,Won,2017-04-09,2017-06-26,3070.0,Summer Sewald,West,MG,3393,retail,1989.0,1388.67,3583.0,United States,
YXOM4S7G,Anna Snelling,MG Special,Finhigh,Lost,2017-04-10,2017-04-11,0.0,Dustin Brinkmann,Central,MG,55,finance,2006.0,1102.43,1759.0,United States,
JPH5WS60,Boris Faz,GTX Basic,Initech,Lost,2017-04-10,2017-04-11,0.0,Rocco Neubert,East,GTX,550,telecommunications,1994.0,6395.05,20275.0,United States,
O1TDG6YN,Cassey Cress,GTX Plus Basic,Mathtouch,Lost,2017-04-10,2017-04-17,0.0,Rocco Neubert,East,GTX,1096,marketing,1984.0,3027.46,9516.0,Jordan,
4INFXLM5,Cecily Lampkin,MG Special,Rangreen,Lost,2017-04-10,2017-04-20,0.0,Dustin Brinkmann,Central,MG,55,technolgy,1987.0,2938.67,8775.0,Panama,
LIZMTGH2,Cecily Lampkin,MG Advanced,Isdom,Won,2017-04-10,2017-04-18,3409.0,Dustin Brinkmann,Central,MG,3393,medical,2002.0,3178.24,4540.0,United States,
04LU4OPA,Daniell Hammack,GTX Plus Pro,Acme Corporation,Won,2017-04-10,2017-06-11,5721.0,Rocco Neubert,East,GTX,5482,technolgy,1996.0,1100.04,2822.0,United States,
T1I8GE75,Daniell Hammack,GTX Pro,Ganjaflex,Won,2017-04-10,2017-06-28,5039.0,Rocco Neubert,East,GTX,4821,retail,1995.0,5158.71,17479.0,Japan,
2HU581DM,Daniell Hammack,GTX Pro,Xx-zobam,Won,2017-04-10,2017-04-11,5000.0,Rocco Neubert,East,GTX,4821,entertainment,1989.0,3838.39,8274.0,United States,
75S7S74S,Darcel Schlecht,GTX Basic,Hottechi,Lost,2017-04-10,2017-04-18,0.0,Melvin Marxen,Central,GTX,550,technolgy,1997.0,8170.38,16499.0,Korea,
VTVF5TBV,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-04-10,2017-04-18,0.0,Melvin Marxen,Central,GTX,4821,software,1998.0,2714.9,2641.0,United States,Acme Corporation
6AC2ATXU,Darcel Schlecht,GTX Plus Pro,Gogozoom,Won,2017-04-10,2017-04-16,4955.0,Melvin Marxen,Central,GTX,5482,telecommunications,2007.0,86.68,187.0,United States,Sonron
F4J6AVPQ,Darcel Schlecht,GTX Pro,Condax,Won,2017-04-10,2017-04-17,5065.0,Melvin Marxen,Central,GTX,4821,medical,2017.0,4.54,9.0,United States,
NFTSU7RW,Darcel Schlecht,GTX Pro,Globex Corporation,Won,2017-04-10,2017-04-17,4343.0,Melvin Marxen,Central,GTX,4821,technolgy,2000.0,1223.72,2497.0,Norway,
NCUXZU3S,Darcel Schlecht,GTX Pro,Stanredtax,Won,2017-04-10,2017-04-20,3892.0,Melvin Marxen,Central,GTX,4821,finance,1987.0,1698.2,3798.0,United States,
YGNVLLUR,Gladys Colclough,GTX Basic,Warephase,Lost,2017-04-10,2017-04-20,0.0,Melvin Marxen,Central,GTX,550,services,1997.0,2041.73,5276.0,United States,
XQ0N9T87,Hayden Neloms,MG Advanced,,Engaging,2017-04-10,,,Celia Rouche,West,MG,3393,,,,,,
O08NQM1J,James Ascencio,MG Advanced,Cheers,Lost,2017-04-10,2017-04-11,0.0,Summer Sewald,West,MG,3393,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic
5OJ4IRW4,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-04-10,2017-06-27,1115.0,Melvin Marxen,Central,GTX,1096,technolgy,2005.0,1520.66,1806.0,United States,
ZLY8SZXO,Kami Bicknell,GTX Basic,Kan-code,Won,2017-04-10,2017-04-16,533.0,Summer Sewald,West,GTX,550,software,1982.0,11698.03,34288.0,United States,
